,2021_CF1H_112,2021_CF1H_114,2021_CF1H_124,2021_CF1H_132,2021_CF1H_134,2021_CF1H_314,2021_CF1H_324,2021_CF1H_334,2021_CF2A_112,2021_CF2A_114,2021_CF2A_122,2021_CF2A_124,2021_CF2A_1312,2021_CF2A_1314,2021_CF2A_1322,2021_CF2A_1324,2021_CF2A_1332,2021_CF2A_1334,2021_CF2A_134,2021_CF2A_312,2021_CF2A_314,2021_CF2A_322,2021_CF2A_324,2021_CF2A_3312,2021_CF2A_3314,2021_CF2A_332,2021_CF2A_3324,2021_CF2A_3332,2021_CF2A_3334,2021_CF2A_334,2021_CF2E_111,2021_CF2E_112B,2021_CF2E_112P,2021_CF2E_311,2021_CF2E_312B,2021_CF2E_312P,2021_CF2H_112,2021_CF2H_132,2021_CF2H_314,2021_CF2H_324,2021_JF1H_414,2021_JF1H_424,2021_JF2A_112,2021_JF2A_114,2021_JF2A_122,2021_JF2A_124,2021_JF2A_1312,2021_JF2A_1314,2021_JF2A_132,2021_JF2A_1322,2021_JF2A_1324,2021_JF2A_1332,2021_JF2A_1334,2021_JF2A_134,2021_JF2E_111,2021_JF2E_112B,2021_JF2E_112P,2021_JF2H_114,2021_JF2H_122,2021_JF2H_124,2021_JF2H_412,2021_JF2H_414,2021_JF2H_422,2021_JF2H_424,2021_KF1H_112,2021_KF1H_114,2021_KF1H_122,2021_KF1H_124,2021_KF1H_212,2021_KF1H_213,2021_KF1H_224,2021_KF1H_234,2021_KF2A_212,2021_KF2A_214,2021_KF2A_222,2021_KF2A_224,2021_KF2A_2312,2021_KF2A_2314,2021_KF2A_2322,2021_KF2A_2324,2021_KF2A_2332,2021_KF2A_2334,2021_KF2A_234,2021_KF2A_242,2021_KF2E_211,2021_KF2E_212B,2021_KF2E_212P,2021_KF2H_112,2021_KF2H_212,2021_KF2H_213,2021_KF2H_222,2021_KF2H_224,Class
AAC(6')-Ie-APH(2'')-Ia,0,2.9769607711255612,3.5021787483203117,0.8459370034109188,1.251358134257547,3.5636290429485964,6.042602999642611,1.2625534986143074,61.22658153243256,20.585041813871143,54.10597732948647,0.28769384472717924,33.55991716061223,0.1827495045930835,38.20648292449844,0.4154555585908342,25.74811505331006,0.13636804723352036,0.2894126900930205,55.84019127128269,0.06965999115588929,53.06153791847406,0.06504224611472469,2.091799224889017,0.13374789327887515,57.84940834967437,0.09108698882374583,3.4239116740293922,0.054954203166976176,0.05409117356944689,27.353045313628527,49.85507067911706,237.75696729462797,0.4165412987669576,8.832616945684933,27.46013671082931,0.2082519457731032,4.5599246950898475,2.320188675087964,3.0285830536688363,1.318987907982171,1.4492442004126953,52.47367649644997,0.12556563615873342,69.75584866379762,0.11272998497306505,46.020070250534154,0.035299895914084584,75.19256601882034,7.108970592511192,0.2499546254047659,40.138323491963554,0.011347583059881487,0.11260165921613019,0.08390797085856458,13.607693635727774,228.86062631657146,1.0671374031797214,1.652377515057154,1.8555616713286545,0.4201640728604657,2.0009323657606775,0.8019399035859239,1.7252201214802758,2.560867143760599,2.2977103693119934,285.3821541196544,2.9139594305569014,467.2704628893918,2.6435057494591483,1.4141412381220242,3.4416557136432298,101.88583658204675,0.04791646766935934,102.1746508333222,0.12448068794296133,42.900598583795194,2.7371020328972664,42.48531297102288,2.8381675721886,59.67731224300637,2.6081385537699817,0.1940554796686181,106.94853223581399,6.863167673108368,42.406822185781785,253.95577172091882,3.050289339626894,0.7272907446824453,1.5731207137965326,6.964571162591474,0.40202925652213106,aminoglycoside antibiotic
AAC(6')-Ii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030995044080461737,0,0,0,0.12032375633271608,0,0,0,0,0,1.8754753189409321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02619995088293045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08734685082281193,0,0,0,0,0,aminoglycoside antibiotic
AAC(6')-Iid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04374409719033594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20838614654899243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030922494823252215,0,0,0,0,0.11557151867850482,0.029086879681998867,0,0.029115616940937308,0,0,0,0,0,aminoglycoside antibiotic
AAC(6')-Iih,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07079145393378432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aminoglycoside antibiotic
AAC(6')-Il,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691907243466301,0.13519438561761454,0,0.11133746097323757,0.0677117076666246,0,0,0,0,0,0,0,0,0,0,0,0,0.3081346170951207,0,0,0.06798631152014394,0,0,0,0.06348207226141914,0.32547141355662845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2319064250955262,0,0.41579930970780926,0,0,0,0,0,0,0,0,0.7610992776130482,0,0.16131975897568201,0.06972424056908672,0,0,0,0,0,aminoglycoside antibiotic
AAC(6')-Im,0,0,0,0,0.0694313154534189,0,0,0,0.7101785294952258,7.575327017262591,0.5599992035614447,5.419311580731652,0.1660722952499686,1.5846275707256683,0.13658462283115974,1.2732727395701302,0.10357020465339654,3.5028758608835076,15.875799402315335,0.6421648808927378,0.28118372834554184,0.4313872952739169,0.17502941510647824,0.19867253708959062,2.6502985246818542,0,6.311739842130838,0.5814524379344653,1.3013649280305495,0.10916996688103256,1.9860846400899625,0.31511580826030783,2.0491823168332775,0.05604586576105979,0.8556721719740954,0.43365925134804517,0.10189242290634977,0,0,0,0,0,0.8068985888218175,1.1826448821354865,0.4261379626058048,0.48537224990650035,0.17616006560971603,0.6649469157299193,0,0.14276358015314597,0.9809197787712788,0.14513931672839717,2.1070166725401256,0.7743648436854597,0.02508858804073186,0.8402458553253005,2.3346174203882186,0,0,0.03467595351772874,0,0.10715485529647961,0,0,0,0,0,0.2643201427667132,0,0.030795254000460404,0.03590066000956378,0.030667331773850552,0.2970486793358425,0.6447187644276159,0.6657460857681214,0.6699578598278481,2.552952036304811,4.287815317466301,2.561007970136987,4.180217818500469,1.6677827563752963,6.546129085123954,2.030799074060161,0.1772529471866956,0.4758482788425882,4.463300837097977,1.0419465163694979,0.07530608152155867,0,0,0.04269188895704372,0,aminoglycoside antibiotic
AAC(6')-Ix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11175650134963563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aminoglycoside antibiotic
AAC(6')-Iz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03686992171662769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aminoglycoside antibiotic
ACC-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03432554249894819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;monobactam;penam
ACI-1,0,0.016848995762467466,0,0,11.357887511742666,0,0,26.062177584181686,0.5934825269960103,5.35995230554057,1.0529562489500408,4.468160608711067,0.8743355487949046,18.048515529321676,0.256817565464223,11.97055709384587,3.4187892437466343,10.914594684434949,8.636131112553613,0.8049672450627278,7.460609580961623,0,9.416048405405384,7.201413102039692,26.064955556728663,0.5592858160324826,23.0059594368824,9.026686872332554,30.531045973993088,28.16764532800215,4.672785920281023,0.06171942547351981,0.36178779249784165,0.017563669199768737,5.462330831785605,2.065683926843786,0.0638621523849657,0.13692923866017748,16.597687733141825,15.280544990597575,1.0010839562167493,2.6801796546735264,2.022928856482867,8.704218741173804,1.2018891128424287,5.285686710909615,0.3753946186866203,52.31361710862182,0.4947513570259684,0.44739290963485884,21.500498394412457,0.38206391966954123,42.92890562249322,15.319905085698686,0,4.298004526206233,3.571017340290349,11.368704280861966,0,12.322905932148835,0,6.91752505987905,0.018785661865104556,8.46849307711942,0,2.1114050044957464,0,0,0,0,0,0,1.1791298515420414,6.626982454637657,1.0848848186390367,35.60778844854167,3.9531626809061438,54.65547361050478,6.63853700483692,57.46261190905549,4.542305635193226,55.642334849848204,9.709834687503303,0.629539223224109,1.1370511909491239,12.899218812066685,3.1719619301148003,0.3775910566433084,0,4.204736861330187,0.1070303694979406,32.95833442745073,cephalosporin;penam;penem
ACT-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258086488721936,0,0,0,0,0,0,0.061878760458350196,0,0,0,0,0,0,0,0,0,0,0.07403015777748079,0,0.04760328419246787,0.01701133148709116,0.08621623485257608,0,0.6301369527845533,0,0,0,0,0,0.0493803018559519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2035449842654837,0,0,0,0,0,0.49111907321843457,0,0.6794832720741931,0,0.6233392769234711,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-12,0.2737807929862579,0,0,0,0.16218863714840637,0,0,0,0,0,0,0,0.015517516301571872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2618180630585733,0,0.20117121465601087,0.048815239340042116,0.01658255138906719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30582186764771313,0,0.2240473688058664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5963588746223848,0,0.5317695172754554,0,0.6516728804199925,0,0,0,0,0,0,0.17591184397424467,0.3962239253838661,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015469690114587549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014369372475429349,0,0.08291275694533597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5199470916870681,0,0,0,0,0,0.01753996690065838,0,0.059085501919495055,0,0.014166801748260708,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014369372475429349,0.016271746446680703,0.1326604111125375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04200888165109995,0,0.014245875570358925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09143629047319987,0,0.01994529195368447,0,carbapenem;cephalosporin;cephamycin;penam
ACT-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06633020555626876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35968210053031185,0,0.17193023797623305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199977795640889,0,carbapenem;cephalosporin;cephamycin;penam
ACT-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043161852063637415,0,0.07163759915676378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05922412622198464,0.01350679732982538,0.023801642096233935,0,0,0,0.03316510277813438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04298255949405826,0,0,0,0,0.3683393049138259,0,0.45791263987608666,0,0.28333603496521415,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07734845057293775,0,0,0,0,0,0,0,0,0,0,0.01480603155549616,0,0,0,0,0,0.03316510277813438,0,0,0,0,0,0.032920201237301265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014387284021212475,0.2180423287719963,0,0,0,0,0,0.03507993380131676,0,0.13294237931886385,0,0.05666720699304283,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-20,0.5475615859725158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0472722522342932,1.3268838559931104,0.028738744950858697,0.016271746446680703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3622974104307222,0,1.9324085559505977,0,1.5385545615987637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014771375479873764,0,0,0,0,0,0,0,0,1.125835801435166,1.5848957015354643,0,1.615568648248442,0,carbapenem;cephalosporin;cephamycin;penam
ACT-22,0,0,0,0,0.14596977343356574,0.013870767912145665,0,0,0,0,0,0,0.015517516301571872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14369372475429348,0,0.049747654167201574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35079933801316754,0,0.3840557624767178,0,0.5241716646856461,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01480603155549616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575491360848499,0,0.02865503966270551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057477489901717395,0,0.06633020555626876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08291275694533597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7364567231651793,0,1.9793643143030841,0,1.983352244756499,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12375752091670039,0,0,0,0.10448065208190474,0,0,0,0,0,0,0.02961206311099232,0,0,0,0.028738744950858697,0,0.6467195041736205,0.01598259363626837,0,0,0,0,0,0,0,0.06669794558335955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014387284021212475,3.5054497471805557,0,0,0,0,0,1.0348580471388442,0,0.930596655232047,0,1.0058429241265103,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044418094666488474,0,0,0,0,0,0.049747654167201574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43161852063637424,0,0.2578953569643496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26872069486879163,0,0.015469690114587549,0,0,0,0,0,0,0,0,0,0,0.05922412622198464,0,0,0.01701133148709116,0.014369372475429349,0,0.4643114388938814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1364279166243194,0.38576719705814727,2.278075653185088,0,0,0,0,0.05261990070197513,0,0.044314126439621286,0,0.028333603496521417,0,0,0,0,0,0,0,0.03047876349106662,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014369372475429349,0,0.08291275694533597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01390099398398696,0,0.01400296055036665,0,0.014245875570358925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01994529195368447,0,carbapenem;cephalosporin;cephamycin;penam
ACT-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04250040524478212,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014369372475429349,0,0.11607785972347034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2579365121461323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341228796159139,0,0,0,0.02095112023326616,0,0,0,0,0,0,0,0,0,0,0,0,0.08313094841098156,0.016024653093205915,0,0,0,0,0.06601366669164097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6390317481702352,0,0,0,0,0,0.10551674824975012,0,0.2813947028915952,0,0.35510207013732425,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03047876349106662,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-8,0,0,0,0,0,0.013870767912145665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carbapenem;cephalosporin;cephamycin;penam
ACT-9,1.9215088813009205,0,0,0,0.016261544935142848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64893485761007,0.1705609814889929,0,0,0.2493928452329447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2857623897248387,0,2.5973649326120793,0,0.34280075319832104,0,0,0,0,0,0,0,0,0,0,0,1.5299928496213733,0,2.0141936628029913,0,1.704489936659152,0,0,0,0,0,0,2.257597054456829,1.986333099621746,0,0.25997113433315566,0,carbapenem;cephalosporin;cephamycin;penam
ADC-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5386483153112263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.194948256171241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20484827248649837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03414137874774972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21918961860373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4339379074054885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6828275749549945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
ADC-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4438379237207464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin
AER-1,0,0,0,0,0,0,0,0,0,0.20791656184304141,0,0,0.03889587967696634,0,0.09996736374977977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017890843417814474,0,0,0.016408164647152376,0.03711248699107919,0.10156756149993691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05797660627388155,0,0.05197491371347616,0,0.043965311770729223,0,0.03702561880152569,0,0.1065306210411973,0,0,0.034595421709684014,0,0.0322639517951364,0,0,0,0,0,0,penam
AIM-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03723497044649529,0.016983794662255677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cephalosporin;cephamycin;penam
ANT(2'')-Ia,0,0,0,0,0,0,0,0,45.70821360457413,5.088669750870371,38.85824982000947,0.12976021810199523,4.642893479180468,0,3.605602543381881,0,1.4928933077534783,0.06709840228541988,0,23.8943384494891,0.12567659421344998,26.897119721146616,0.3520365637169845,0.9656757405428118,0.06580918426356568,22.67937018356276,0,1.1244951537628722,0,0.1097867463549367,5.377360846484351,88.11692835774629,21.275166197700518,0.45090007256355447,4.5893678828290385,17.996777262534778,0.1537021294689005,0.4760289539862288,0,0,0,0,33.26975085435944,0,92.35155992992077,0.09152146237643756,39.186756832150444,0.031843032284080065,113.78349476461568,65.53977532488447,0,46.47344521720585,0,0.03385825157848485,0.05046066295198046,17.82662666486748,33.679855427701625,0,0,0,0.08976743572710223,0.05388012497958579,0.030141965930450237,0,0,0,0,0,0.16488905861664568,0,0,0,95.09473634707943,0.03241806216613436,95.47174997647335,0,34.206502907178425,0,37.29672163749594,0,51.04802911994588,0,0,130.30394905107036,6.400428191268327,19.893551656011105,38.08125301861449,0.6058523168740088,0,0,0.2146654303489769,0,aminoglycoside antibiotic
